id	category	ask
3520	breakfast	不需要早歺怎么操作
3521	breakfast	明天早上需增加一人用餐！
3522	breakfast	酒店的早餐要钱吗？
3523	breakfast	我想定双早的
3524	breakfast	酒店早餐是什么
3525	breakfast	已经订房没有要早餐，现在补回可以吗？
3526	breakfast	打算明天订美高富驿房间，必须要订早餐吗？
3527	breakfast	我的订单里也含早餐
3528	breakfast	我的订单含不含双早
3529	breakfast	是没有双早的吗
3530	breakfast	你们提供早餐吗
3531	breakfast	早上含餐吗
3532	breakfast	酒店是不是无早
3533	breakfast	酒店含不含早餐
3534	breakfast	没写含不含早餐，那到底有没有
3535	breakfast	我的酒店有没有早餐
3536	breakfast	我定的是含双早的酒店吗
3537	breakfast	订单怎么没有双早
3538	breakfast	酒店提供早餐吗
3539	breakfast	我入住的酒店，早上含餐吗
3540	breakfast	我定的酒店是不是有双早
3541	breakfast	什么是酒店无早
3542	breakfast	你们酒店都是有早餐的吗
3543	breakfast	入住没提示含早，那有没有早餐
3544	breakfast	我订的这个酒店是不是包含两分早点？
3545	breakfast	请问我定的此单含双早吧，没有注明呀！
3546	breakfast	酒店有早餐吃吗
3547	breakfast	入住酒店早上含餐吗
3548	breakfast	三人间含几人餐
3549	breakfast	我可以在你们那里吃早餐吗
3550	breakfast	凌晨入住的订单，早上含餐吗
3551	breakfast	三人间是三个人都含餐吗
3552	breakfast	那个我那个房型应该是双早吧？
3553	breakfast	早饭填一个人名字，能吃几人分
3554	breakfast	无早什么意思
3555	breakfast	我今天定的酒店没有早餐券吗
3556	breakfast	这间房带早餐了吗
3557	breakfast	标准大床房早餐是免费的嘛
3558	breakfast	早餐在哪吃
3559	arrivetime	我买的6号的票，我们可以6号上午就入住吗？
3560	arrivetime	我到达清迈是21号凌晨3点，入住酒店是否可行
3561	lasttime	必须在18.00之前入住？
3562	arrivetime	如果到店时间为上午十点，能否入住
3563	arrivetime	我定的明天的酒店。飞机凌晨到能去入住吗
3564	arrivetime	我早上5点抵达成都，是否可以入住
3565	arrivetime	上午八点左右到店可以办理入住吗
3566	breakfast	六点半不能入住是吧？
3567	arrivetime	我订了个房间已经付过钱了，两点钟到店可以吗？
3568	arrivetime	我定的9号的房，入住时间大概就到9号晚上12点了
3569	arrivetime	我几点去都行？
3570	arrivetime	酒店可以九点在入住吗
3571	arrivetime	我已经订你的双人房间，12点之前可以去吗
3572	arrivetime	我刚才预定的房间可能到十一点多才能到可以吗？
3573	arrivetime	酒店定完了，明天早上六七点钟去住可以吗？
3574	arrivetime	入住时间有要求吗？
3575	arrivetime	我要明天早上8点入住
3576	arrivetime	我必须什么时候办理入住
3577	arrivetime	保留时间未到，可以入住吗？
3578	arrivetime	订了房间有时间限制要来的吗
3579	arrivetime	我今天订的大床房，可能到11点多去办理入住
3580	arrivetime	我们是4月13号凌晨两点左右到达酒店，是否可以入住
3581	arrivetime	我刚到这边，订的房还可以住吗？
3582	arrivetime	现在可以进入酒店睡的吧
3583	arrivetime	我们什么时候可以办入住
3584	arrivetime	现在到店是否可以入住
3585	arrivetime	凌晨六点可以入住吗
3586	arrivetime	多少点之前可以入住酒店
3587	arrivetime	现在可以办入住到酒店睡的吧
3588	arrivetime	定好明天凌晨几点可以开始入住
3589	arrivetime	我交了钱为什么要下午才能入住？
3590	arrivetime	必须要两点之后才能入住吗
3591	arrivetime	我想入住酒店，不知道什么时候可以入住
3592	arrivetime	为什么是14.00点才能入住呢？
3593	arrivetime	随便几点都能入住吗
3594	arrivetime	订成功后可以几点入住
3595	arrivetime	入住时间有限制吗
3596	arrivetime	我要定的这家酒店有入住规定时间吗
3597	arrivetime	明早可以住进去
3598	arrivetime	你们是必须下午两点以后入住？
3599	arrivetime	"我预定的住宿,对入住时间没有限制"
3600	arrivetime	下，我周五想入住贵客栈的房，几点可以入住？是当天下午两点后吗？
3601	arrivetime	酒店入住要几点后
3602	arrivetime	中午12点可以入住吗
3603	arrivetime	入住时间一般是什么时候
3604	arrivetime	几点可以入住
3605	arrivetime	酒店入住时间从什么时候开始
3606	arrivetime	啥时候能入住
3607	arrivetime	什么时候可以办理入住
3608	arrivetime	我下了单，酒店说要半个小时才能住
3609	arrivetime	预付款己交后，随时入住都行吧
3610	arrivetime	我现在订的房源可以入住了嘛
3611	arrivetime	订单成功后多久可以入住
3612	arrivetime	我4月2号上午九点到黄山站，几点可以入住酒店
3613	arrivetime	预定成功后几点入住
3614	arrivetime	预订好之后可以随时入住吗
3615	arrivetime	我现在可以拿房吗
3616	arrivetime	我的酒店订单下了可以入住吧？
3617	arrivetime	可以安排入住吗
3618	arrivetime	我今天订的明天的房明天什么时候能来入住？
3619	arrivetime	明天住的话是什么时间可以去呢？
3620	arrivetime	如果订了酒店，然后那边没有确认能去酒店吗
3621	arrivetime	预定后需要多久可以入住
3622	arrivetime	预订的房到当天几时办理入住手续
3623	arrivetime	我已经定了酒店，我现在可以过去住了吗？
3624	arrivetime	预定的交完钱的当天去是可以直接住了吗
3625	arrivetime	我刚订的标间，现在能住不
3626	arrivetime	显示已确认等待入住是不是明天早上就可以住啦？
3627	arrivetime	预定成功了在退房时间之前可随时入住吗?
3628	arrivetime	我预定的酒店 现在可以进去了吗？
3629	arrivetime	我预定酒店明天几点可以入住
3630	arrivetime	周六什么时间可以入住
3631	arrivetime	入住时间有时间规定吗
3632	arrivetime	为什么我在酒店要收到信息才能入住呢？
3633	arrivetime	帮忙联系前台，早上最迟九点就要入住
3634	arrivetime	我交了订单，今天晚上能住吗？
3635	arrivetime	今天可以入住了吗
3636	arrivetime	现在过去就可以入住了吗
3637	arrivetime	我定的广武酒店现在是否入住
3638	arrivetime	订的1号的入住，大概几点可以入住
3639	arrivetime	我订的是12号到13号，最早可以什么时候到酒店入住
3640	arrivetime	今天晚上预定的酒店 明天什么时候可以去入住
3641	arrivetime	预定的15号到17号，几点可以入住
3642	arrivetime	付款了多久可以入住
3643	arrivetime	248的现在下单好了就可以入住了是吧
3644	arrivetime	我刚才定的房子可以入住吗
3645	arrivetime	我想我定的今晚房间，几点能拿房
3646	arrivetime	我在如家酒店订的房间现在可以去住没？
3647	arrivetime	订单入住时间
3648	arrivetime	我订的10月3号，大概几点可以入住？
3649	arrivetime	我已到店 何时可以入住
3650	arrivetime	我要多久才能入住
3651	arrivetime	已预订什么时候能入住？
3652	arrivetime	明天大概多少点可以入住
3653	arrivetime	我帮朋友订的，他等下能不能来住
3654	arrivetime	订房没收到信息可以直接去酒店开房吗？
3655	arrivetime	我这个是18点到店办理入住吗？
3656	arrivetime	订单了，为什么服务员说要等一个小时才可以办理入住
3657	arrivetime	我的订单已支付，现在可以入住了吗？
3658	arrivetime	我现在在酒店不可以办理入住的吗
3659	arrivetime	定酒店日期是3号，3号什么时候到酒店
3660	arrivetime	预定成功多长时间可以入住
3661	arrivetime	我订的酒店现在可以过去吗？
3662	arrivetime	入住时间是28号的中午十二点以后才可以吗
3663	arrivetime	今天买的什么时候可以入住？
3664	arrivetime	支付成功订单，什么时候可以入住？
3665	arrivetime	我现在预定一个房间，可以几点过去
3666	arrivetime	我明天几点可以入住酒店
3667	arrivetime	我订的北京新世纪日航饭店两间房间可以办手续了吗
3668	arrivetime	我预定之后是当天几点到都可以入住吗
3669	arrivetime	:我定了明天的房几点可以拿房
3670	arrivetime	白天任何时间到店都行吗？
3671	arrivetime	现在预定什么时候可以去住
3672	arrivetime	现在下单几点可以入住
3673	arrivetime	珠海长隆马戏酒店几点可以入住？
3674	arrivetime	我几点可以进入房间
3675	arrivetime	酒店多少点可以入住
3676	arrivetime	订好酒店几点可以进店入住？
3677	arrivetime	这个几点到店入住
3678	arrivetime	几点可以去那里（酒店）
3679	arrivetime	订单确认了，几点能入住酒店？
3680	arrivetime	7天旅馆的时间是从几点开始算的
3681	arrivetime	可是我想要了解入住时间
3682	arrivetime	可以多少点入住
3683	arrivetime	好久可以入住？
3684	arrivetime	它是几点钟可以入住啊？
3685	arrivetime	早上几点可以入住？
3686	arrivetime	入住办理时间
3687	arrivetime	酒店几点办理入住
3688	arrivetime	几点办理入住？
3689	arrivetime	可以帮我查一下深圳鑫茂花园酒店几点可以办理入住恩
3690	arrivetime	我的钱付完了，什么时候入住都可以吧
3691	arrivetime	网上订的酒店必须下午2点才能办理入住吗？
3692	arrivetime	几点可以办理入住手续？
3693	arrivetime	是不是随时入住？
3694	arrivetime	我已经支付了订金，现在可以入住了不
3695	arrivetime	我現在訂房可以立馬入住嗎
3696	arrivetime	下北京润居宾馆的入住时间是怎么算的
3697	arrivetime	我提交订单后多久可入住
3698	arrivetime	想問問幾點可以拿房？
3699	arrivetime	我在酒店，什么时候可以拿房
3700	arrivetime	酒店预订后要什么时候去办理入住手续
3701	arrivetime	什么时候可以取房卡
3702	arrivetime	香港酒店几点入住
3703	arrivetime	我在订的这个酒店有没有规定两点钟过后才能入住？
3704	arrivetime	几点能进酒店
3705	arrivetime	需要几点前入住
3706	arrivetime	预订成功是否可以直接入住
3707	arrivetime	在艺龙上预定的18号入住19号离店的房，今天最迟几点去入住？
3708	arrivetime	明天的酒店订单几点可以办理入住
3709	arrivetime	预定好了酒店 什么时候可以入住
3710	arrivetime	我定的房间在吧 1个小时左右到那 可以吧
3711	arrivetime	酒店是否要等你们的通知才能办入住？
3712	arrivetime	我现在能入住了吗？
3713	arrivetime	房间可以入住了吗？
3714	arrivetime	它中午入住是吧
3715	arrivetime	现在能去酒店吗
3716	arrivetime	可以过来入住了吗
3717	arrivetime	预付后，能直接入住吗
3718	arrivetime	刚才定的房什么时候能入住
3719	arrivetime	预定的房间什么时候可以去
3720	arrivetime	刚才预定宾馆，已支付了，可以入住了吗
3721	arrivetime	房现在可以住了吧
3722	arrivetime	我已经到酒店了，大概多久能入住
3723	arrivetime	我定的酒店可以去了吗
3724	arrivetime	我酒店预定好了，款也付了，随时去都可以的吧
3725	arrivetime	一般几点到才能开房
3726	arrivetime	支付了有规定多久过去的吗
3727	arrivetime	我最早多久到酒店可以入住
3728	arrivetime	定的是周五入住，周五几点去都可以吗
3729	arrivetime	几点可以办理入住?
3730	arrivetime	我现在开，2点前可以入住？
3731	arrivetime	刚预定的房间下午一点办理入住手续没问题吧
3732	arrivetime	定了房间才看到，非得到两点才能开房吗
3733	arrivetime	我几点能入住
3734	arrivetime	可以早上7点去入住吗
3735	arrivetime	大概明天上午十点左右到，到了可以办理入住吗
3736	arrivetime	上午10点可以办理入住手续吗
3737	arrivetime	订单成功后不管几点都可以入住吗
3738	arrivetime	我上午10点之前可以办理入住吗
3739	arrivetime	今天早晨六七点刚刚定的酒店，什么时候能办入住
3740	arrivetime	订的五月一到四号，五月一早上可以入住吗
3741	arrivetime	我定的1号和2号的房间我可以1号早上7点入住吗
3742	arrivetime	我们可以几点入住呢
3743	arrivetime	等会我们大概10点多到酒店入住有问题吗
3744	arrivetime	什么时候能住店
3745	arrivetime	十二点左右可以入住了吗
3746	arrivetime	最早到酒店是什么时候
3747	arrivetime	定了5月1号到5月2号的房间，什么时候可以办理入住
3748	arrivetime	我刚下过订单，等下可以直接入住吗
3749	arrivetime	现在是否可以入住
3750	arrivetime	12点到店能入住没
3751	arrivetime	8点后能入住吗
3752	arrivetime	几点能入住
3753	arrivetime	几点我可以去入住
3754	arrivetime	几时入住
3755	arrivetime	可以第二天办理入住吗
3756	arrivetime	可以入住了吗
3757	arrivetime	凌晨六点前到店，可以入住嘛
3758	arrivetime	现在可以入住酒店了吗订的五月一号晚上的
3759	arrivetime	我们房间几点去住
3760	arrivetime	我是不是可以直接过去入住了
3761	arrivetime	最早入住时间是几点呢
3762	arrivetime	我现在预订的话明天十一点可以入住吗
3763	arrivetime	多久入住
3764	arrivetime	我们预订的酒店现在就可以入住了吗
3765	arrivetime	最早什么时候到店
3766	arrivetime	上午可以入住吗
3767	arrivetime	什么时候入住
3768	arrivetime	什么时间开房时间
3769	arrivetime	是14:00开始办理入住吗
3770	arrivetime	是不是必须14点后入住
3771	arrivetime	是不是下午两点入住
3772	arrivetime	是今晚入住吧
3773	arrivetime	为什么说我5.1号的订单要八点才可以入住
3774	arrivetime	我八点多过来，可以入住吗
3775	arrivetime	我的订单今天晚上可以入住吗
3776	arrivetime	我今天什么时候可以入住喃
3777	arrivetime	我今天晚上去入驻是没问题的对吧
3778	arrivetime	我们14点可以直接入住吗
3779	arrivetime	我们今天晚一点想入住可以吗
3780	arrivetime	我明天早上7点左右到店办理入住
3781	arrivetime	我是说我明天会十一点或者十二点到店，可以安排入住吗
3782	arrivetime	我五点多钟到，可以入住吗
3783	arrivetime	我现在要住怎么办
3784	arrivetime	我可以几点去
3785	arrivetime	我想在5.2号上午11点就入住可以吗
3786	arrivetime	下午可以开始住吗
3787	arrivetime	现在就可以入住对么
3788	arrivetime	现在可以住不
3789	arrivetime	现在来住
3790	arrivetime	现在能住吗
3791	arrivetime	现在支付去了就可以入住吗
3792	arrivetime	一点多到可以入住么
3793	arrivetime	已经预定，早上十点多能入住吗
3794	arrivetime	早上六点能不能入住
3795	arrivetime	早上能不能入住
3796	arrivetime	早上能入住酒店吗
3797	arrivetime	正常几点入住
3798	arrivetime	最早到店日期
3799	arrivetime	最早几点到店呢，
3800	arrivetime	最早入住是几点
3801	arrivetime	我现在订去了可以住吗
3802	arrivetime	什么时候办入住，太慢了，我们都到酒店大堂了
3803	arrivetime	几点入住
3804	arrivetime	什么时候能显示已入住
3805	arrivetime	这会能入住马
3806	arrivetime	在几点可以进房
3807	arrivetime	18号那天几点开始可以入住
3808	arrivetime	订的三号到四号的房间几点可以入住
3809	arrivetime	我现在去入住可以吗
3810	arrivetime	看看现在我们可以入住没
3811	arrivetime	再早是什么时候可以入住的
3812	arrivetime	酒店啥时候可以入住
3813	arrivetime	现在可以过来看看房间吗
3814	arrivetime	五月八号可以住店了吗
3815	arrivetime	白天几点入住
3816	arrivetime	晚一点入住可以吗
3817	arrivetime	九点左右过去可以入住吗
3818	arrivetime	我十三号早上下火车可以直接来么
3819	arrivetime	如果我们16号去可以白天入住酒店吗
3820	arrivetime	订明天的，几点才入住
3821	arrivetime	我这会预定什么时候住
3822	arrivetime	什么时候可以开始入住
3823	arrivetime	已经订好房了，什么时候可以入住
3824	arrivetime	也入住时间是什么时候？具体的入住时间是什么时候？
3825	arrivetime	问一下是什么时候入住都可以吗
3826	arrivetime	明天中午十二点多一点去能住吗
3827	arrivetime	我刚刚订了一间明天的房间，明天几点能入住呢？
3828	arrivetime	这个宾馆是不是上午九点以后就可以入住了
3829	arrivetime	可以提前多久到店
3830	arrivetime	我订的明天的房间，上午可以入住吗？
3831	arrivetime	最早几点到电
3832	arrivetime	我现在订的房是什么时候开始入住的
3833	arrivetime	现在订是不是马上就能入住
3834	arrivetime	我刚才订了一个房间，现在是不是可以入住？
3835	arrivetime	我是晚上的飞机，到店是凌晨，是能入住的吗
3836	arrivetime	是不是可以晩上十点多到店入住
3837	arrivetime	我晚上到店入住可以吗
3838	arrivetime	我订的房间，什么时候去都可以吗
3839	arrivetime	我们定的房间，凌晨到还能办理入住吗
3840	arrivetime	我已经预定了，但是不知道能不能在凌晨入住
3841	arrivetime	我预定的房间，晚上到店入住可以吗
3842	arrivetime	刚订好房间了，我是可以随时去酒店入住吗
3843	arrivetime	如果定今天的房间，是不是能在凌晨办理入住
3844	arrivetime	已预定，凌晨四点是不是能来入住
3845	arrivetime	我要预定房间，能不能晚上到店入住
3846	arrivetime	现在去酒店可以吗
3847	arrivetime	酒店12点前入住不了
3848	arrivetime	明天两点入住前可以打扫好吗
3849	arrivetime	我现在到酒店入住还需要等吗？
3850	arrivetime	我现在直接去可以吗
3851	arrivetime	订单提交后可以直接过去吗？
3852	arrivetime	最早入住时间是多久
3853	arrivetime	现在下单我们现在过去应该就可以了吧
3854	arrivetime	酒店的入住时间是什么时候
3855	arrivetime	几点之前办理入住
3856	arrivetime	我今天直接去住就可以了吗？
3857	arrivetime	房间预订成功是不是就入住就可以啦
3858	arrivetime	我刚才订了房，现在能过去吗
3859	arrivetime	几点就可以开始入住酒店？
3860	arrivetime	第一天最早什么时候可以住
3861	arrivetime	过去就可以入住了对吗？
3862	arrivetime	什么时候可以入住
3863	arrivetime	可以提前入住两小时不
3864	arrivetime	我这个酒店是什么时间入住
3865	arrivetime	现在过去的话可以马上入住吗
3866	arrivetime	有没有规定几点后才能入住
3867	arrivetime	我预定酒店。现在可以直接去吗？
3868	arrivetime	明天几点可以入住姜立丹
3869	arrivetime	下好的订单明早可以入住嘛
3870	arrivetime	已确认，等待入住是可以去了吗
3871	arrivetime	中午十二点以后随时可以入住吗
3872	arrivetime	明天早上9点可以入店吗
3873	arrivetime	入住时间是有明确的几点吗
3874	arrivetime	是不是十一号几点去住都可以
3875	arrivetime	这个酒店是几点可以住呀
3876	arrivetime	我最早可以几点到宾馆？
3877	arrivetime	有没有规定几点入住
3878	arrivetime	今天早上9点左右入住可以吗
3879	arrivetime	就住一晚，几点可以入住
3880	arrivetime	请问最早能几点到店住进去呢
3881	arrivetime	什么时候我才能入住啊
3882	arrivetime	几点到店可以拿房
3883	arrivetime	进店拿房需要到几点
3884	arrivetime	明天什么时候可以拿房了
3885	arrivetime	我这个今晚一点左右可以进去住的吗
3886	arrivetime	订单要多久到店
3887	arrivetime	请问一下我们如果中午到的话能直接入住吗
3888	arrivetime	白天可以入住嘛？？？
3889	arrivetime	直接入住就可以吗?
3890	arrivetime	订单从几点开始入住
3891	arrivetime	定好房间当天什么时候可以入住
3892	arrivetime	你好，我这会儿去入住可以吗
3893	arrivetime	那我什么时候可以入住
3894	arrivetime	一会儿过去可以吗？
3895	arrivetime	现在定可以入住了吗
3896	arrivetime	请问预订还需要等待吗
3897	arrivetime	什么时候可以到酒店
3898	arrivetime	我现在预订是现在可以住么
3899	arrivetime	我的订单什么时候可以用
3900	arrivetime	最晚什么时候可以住
3901	arrivetime	明天中午十二点以后可以住吗
3902	arrivetime	今天几点可以入住酒店
3903	arrivetime	这个房间可以几点入住
3904	arrivetime	几点可以开始入住？
3905	arrivetime	一会就可以入住对吗
3906	arrivetime	为什么我不能马上办入住呢
3907	arrivetime	我刚刚定了房，现在过来可以么
3908	arrivetime	到时候就直接带身份证去入住就行是吧？
3909	arrivetime	直接带身份证就可以入住吗
3910	arrivetime	定个房子啥时候能住？
3911	lasttime	16日凌晨2点入住的房间
3912	lasttime	18:00之前不能到店，能不能稍微晚点？
3913	lasttime	21号晚上11点半才到机场，我订的酒店能不能那时候入住
3914	lasttime	229188151，这个订单。我要晚上七点到酒店
3915	lasttime	31号早上凌晨去可以入住吗
3916	lasttime	9月4号的双人间房晚上最晚什么时候入店有限制吗
3917	lasttime	保留到晚上9点左右
3918	lasttime	保留几点啥意思
3919	lasttime	保留晚上12点
3920	lasttime	比原定时间晚到一小时
3921	lasttime	必须一个小时到店吗
3922	lasttime	不能及时到达酒店怎么办
3923	lasttime	不能退的是不是整晚保留
3924	lasttime	不取消了，我会晚点来住
3925	lasttime	不在规定时间内入住可以吗？
3926	lasttime	超过什么时间入住酒店算违约
3927	lasttime	超过时间check in可以吗
3928	lasttime	超时 酒店订单未取消 是否正常入住
3929	lasttime	从深圳过来，可能要在晚上8点到达贵酒店。
3930	lasttime	大概晚上十点去住 没问题吧
3931	lasttime	担保/在线付订单没有没有按时入住还有房子吗
3932	lasttime	担保的房间可以保留多久
3933	lasttime	担保订单的房间是会保留整晚吗
3934	lasttime	但估计晚到店，未担保，的留房间
3935	lasttime	但是我可能晚点到酒店会影响吗
3936	lasttime	但我们到的时间比较晚 可能不能保证18点前到酒店
3937	lasttime	到18点30分前办理入住是否预留房间
3938	lasttime	到店付的宾馆超时了怎么办
3939	lasttime	到店入住时间晚于酒店规定时间怎么办？
3940	lasttime	到店时间可能会在8：00，请给保留房间
3941	lasttime	到店时间可以修改吗？
3942	lasttime	到店时间有限制吗
3943	lasttime	到酒店晚了，订单的房间还保留吗
3944	lasttime	到时候不能在23点前办理入住怎么办？
3945	lasttime	订单保留到晚上几点的
3946	lasttime	订单未付款会保留预定吗
3947	lasttime	订单写着最晚下午6点到店。可是我飞机是10号凌晨
3948	lasttime	订好酒店：要几点到店
3949	lasttime	订了房，但当天晚上6点到不了酒店怎么办？
3950	lasttime	订了酒店，已经付款的，6点后才去办理入住可以吗
3951	lasttime	订了酒店但是18时无法赶到，22时才到
3952	lasttime	订明天的房能预留到几点 为什么在填写订单中没得选择
3953	lasttime	定的19号的房 房间可以保留到啥时候？
3954	lasttime	定的房间，要到夜里十二点了，请保留
3955	lasttime	定的酒店我付款了 可以留到晚八点了吧
3956	lasttime	定了今天晚上入住的，不规定几点入住吧
3957	lasttime	房费已经支付是会帮我保留到第二天是吧
3958	lasttime	房费已支付，就是晚些时间到店
3959	lasttime	房间保留时间还能改吗？
3960	lasttime	房间订好了。要24点入住
3961	lasttime	房间会为我保留到几点？
3962	lasttime	房间可以修改保留时间吗
3963	lasttime	房间留晚一些
3964	lasttime	房间要一个小时内到店才行吗？
3965	lasttime	房间已确认。最晚几点可以到酒店
3966	lasttime	房间预订了，但可能无法按时到店，所以想先付款把房间留下
3967	lasttime	飞机晚点，不能按最晚到点时间到达，能延长一个小时吗
3968	lasttime	飞机晚点，目前还不知道几点起飞，请把房间给我保留
3969	lasttime	飞机晚点入住时间往后拖没事儿吧？
3970	lasttime	付费好后能保留几点
3971	lasttime	付过费的，我几点去都没问题吧
3972	lasttime	付款后如果当天六点前不能到店怎么办？
3973	lasttime	付了钱但没能在最晚时间到达酒店会被取消订单吗
3974	lasttime	刚才我看到我的订单显示最晚入住时间是18:00，可是我那个时间到不了怎么办
3975	lasttime	刚才预定的今天晚点入住没关系吧
3976	lasttime	刚订了房，上面写18点前得到酒店？
3977	lasttime	刚刚订单预留时间能改么
3978	lasttime	刚下了订单，到店付的，要求19点前要到，可以晚点到吗
3979	lasttime	高速堵车，入住时间需延期，预计22:00到达酒店。
3980	lasttime	估计要晚点到店，不会取消吧
3981	lasttime	过了最晚保留时间酒店会留房吗
3982	lasttime	火车晚点，房子订完会晚点到，房间还会预留出来吗
3983	lasttime	火车晚点估计凌晨2点左右到
3984	lasttime	几点之前到店留房间
3985	lasttime	交了担保金晚点到店可以吗
3986	lasttime	交了预付怎么是6点前到店？
3987	lasttime	今天会晚点到酒店
3988	lasttime	今天入住的酒店，6点到不了，要怎么处理？
3989	lasttime	今晚11点才能到酒店，酒店说留不了那个时候。
3990	lasttime	今晚可能我们会到得比较晚，房间给我们保留一下
3991	lasttime	酒店不是最晚18点入住吗？
3992	lasttime	酒店的保留时间
3993	lasttime	酒店订单要求一小时内到店
3994	lasttime	酒店订的前台现付，一般最晚几点?
3995	lasttime	酒店还有帮我保留着吗
3996	lasttime	酒店会不会留着我的房间？毕竟还没支付费用
3997	lasttime	酒店可以保留吗
3998	lasttime	酒店凌晨进店需要提前预约吗
3999	lasttime	酒店入住保留到23:00
4000	lasttime	酒店说房间无法保留
4001	lasttime	酒店要求十八点前入住，但时间来不及怎么办？
4002	lasttime	酒店要求晚上19：00前到前台办理，我要22：00才能到达，能不能帮我预留多几个小时？
4003	lasttime	可能晚点到店
4004	lasttime	可能晚点到酒店入住
4005	lasttime	可能我会晚到房间给我留着
4006	lasttime	可能要明晚10点左右，您会取消我们的订单吗？
4007	lasttime	可以帮我再多留半个小时吗？
4008	lasttime	可以保留到入住日期當天下午七點嗎？
4009	lasttime	可以现在付款然后给我一直保留么
4010	lasttime	可以修改成21点前到店吗
4011	lasttime	客人比较多时，预定的房间给保留嘛？
4012	lasttime	客人要吃完饭再去酒店可以么？房费已经支付
4013	lasttime	凌晨到店，已经交了保证金
4014	lasttime	六点前赶不到酒店
4015	lasttime	路上堵车，可能超过8点才能入住1186333166订单酒店，如何延期
4016	lasttime	路上塞车可能会晚到酒店
4017	lasttime	麻烦帮我联系一个酒店，我今天晚上订那间，我要晚上可能零点才得入住
4018	lasttime	麻烦你订单不要取消，我们迟点到大约在今天晩上10点左右到。
4019	lasttime	没有在预定时间入住，是不是自动取消了
4020	lasttime	明天入住酒店我估计18点前到不了
4021	lasttime	明天入住没有时间限定吧
4022	lasttime	明天晚上18点要到酒店登记么？
4023	lasttime	明天最晚几点到店
4024	lasttime	明晚需要一直保留房间
4025	lasttime	那个保留时间是入住时间还是退房时间
4026	lasttime	那个订单上最晚到达时间是七点，但我可能会更晚到
4027	lasttime	那就是说我担保的订单晚到是没问题的
4028	lasttime	那里写着如果迟到，可以提前跟你们说能保留房间？
4029	lasttime	那我十六凌晨到店需要和客服联系吗？
4030	lasttime	那我这个房间已经预付了，那我不管几点到都无所谓对吧
4031	lasttime	那线上支付最晚可以什么时候到店
4032	lasttime	能否保留到12.2晚上8点前入住？
4033	lasttime	你们会帮我们通知保留房间吗？
4034	lasttime	普通订单没有没有按时入住还有房子吗
4035	lasttime	普通订单能延长住宿时间吗
4036	lasttime	普通订单晚到的话还给保留吗
4037	lasttime	亲：我想把款付了到时候5号18点到不了，要晚些到
4038	lasttime	请帮我预留房间到晚上00:00前入住
4039	lasttime	请查看我的订单最晚几点入住？
4040	lasttime	请问可以修改房间保留时间吗
4041	lasttime	请一定保留，现在兰州
4042	lasttime	全付款酒店保留到什么时候？
4043	lasttime	确定要来入住。但是还在半路。保留房间
4044	lasttime	如果到店付的酒店 下午六点前没有入住 是自动取消了吗
4045	lasttime	如果到店时间有点迟，手机又不能上网去修改，那该怎么办？
4046	lasttime	如果规定时间赶不到酒店，可以提前在网上支付的吗？
4047	lasttime	如果没按最晚入住是不是会被酒店取消？
4048	lasttime	如果我18点之前没有入住 会不会自动取消订单
4049	lasttime	如果我下午18:00赶不上，会为我保留订单吗，我交了保证金
4050	lasttime	入住酒店延时
4051	lasttime	入住人飞机晚点，可能十二点之前入住不了，请留房
4052	lasttime	入住时间能延长到10
4053	lasttime	入住时间晚留不留房间
4054	lasttime	申请晚到
4055	lasttime	是10月1号最晚晚上6点到是吗，如果不到就取消是吗
4056	lasttime	是担保的，房间也保留整晚吗？
4057	lasttime	他是把房间保留到什么时候啊
4058	lasttime	晚8点前不能赶到怎么办
4059	lasttime	晚到，订单还有效吗
4060	lasttime	晚到店还可以预留房间吗
4061	lasttime	晚到店是否保留房间，已付款
4062	lasttime	晚到店是否入住
4063	lasttime	晚到店是否有房间
4064	lasttime	晚到会不会影响入住呢
4065	lasttime	晚到酒店订单是不是取消了
4066	lasttime	晚到两个小时
4067	lasttime	晚到是不是会影响房间的保留
4068	lasttime	晚到需要预留房间
4069	lasttime	晚点到是否行
4070	lasttime	晚点过来房间会取消吗？
4071	lasttime	晚了一个小时没有房间了
4072	lasttime	晚上23：00入住，请一定预留酒店
4073	lasttime	晚上7点半才下火车可是酒店晚6点不再留房间了怎么办？
4074	lasttime	晚上比较晚到店有没有问题？
4075	lasttime	晚上几点到，有要求吗
4076	lasttime	晚上接近九点左右入住
4077	lasttime	晚上可能23:00后到店，已支付，保留
4078	lasttime	网上定过房间了，晚上十一点左右才到，可以留房吗
4079	lasttime	为什么下单没有最晚到店时间选择的
4080	lasttime	未支付订单晚到店，酒店是否还保留
4081	lasttime	问订了房间晚上好久之前入住
4082	lasttime	我17:25下飞机，估计要19:00才能到店，最晚到店时间能不能改一下
4083	lasttime	我25号11点半的飞机到桂林 酒店怎么保留
4084	lasttime	我5月2最晚到店时间预计在19:30左右
4085	lasttime	我大概还有一两个小时到酒店，可以正常入住吧？
4086	lasttime	我担保金是一个小时 超过了怎么办
4087	lasttime	我到店会晚飞机九点半到深圳
4088	lasttime	我得预定时间是九点我可能需要九点二十左右才能过去
4089	lasttime	我的到店时间要推迟，怎么处理
4090	lasttime	我的订单，会给我留房间吗？
4091	lasttime	我的订单能晚点去吗
4092	lasttime	我的订单请帮我保留次日凌晨一点左右
4093	lasttime	我的订单是预付的晚到了可以留房间吗
